,date_heure,date,heure,effacement_necessaire,total_eolien_offshore,consommation,nucleaire_base,nucleaire_flexible,hydraulique,solaire,eolien_onshore,bioenergies,charbon,gaz,petrole,importations,exportations,soldes_echanges,step_decharge,step_charge,thermique_decharge,thermique_charge,effacement_potentiel_solaire,effacement_potentiel_eolien_onshore,effacemet_potentiel_eolien_offshore,batterie_decharge,batterie_charge,pertes,need,stock_batteries
74,2023-01-04-02,2023-01-04,02:00,0.0,26454.625,67348.14,0.0,0.0,7752.518265997529,0.0,39643.57559248319,1099.0,0.0,399.966,90.09400000000001,0.0,17040.3464398958,17040.3464398958,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,8370.105044365871,0.0,5278.540320093651,16756.293094892695,0.0
75,2023-01-04-03,2023-01-04,03:00,-9.094947017729282e-13,26609.625000000004,64260.12,0.0,0.0,7481.359011701443,0.0,37926.39395591391,1107.0,0.0,239.9796,100.045,0.0,9920.474367025137,9920.474367025137,8000.0,0.0,0.0,0.0,0.0,9.094947017729282e-13,0.0,0.0,0.0,5140.951057733075,15129.17207287066,0.0
76,2023-01-04-04,2023-01-04,04:00,0.0,26756.875000000004,61687.695,0.0,0.0,7424.867509581398,0.0,36903.504899566884,1100.0,0.0,143.98775999999998,100.045,0.0,9920.474367025137,9920.474367025137,6390.678419374372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5068.9320786403805,6390.678419374372,0.0
77,2023-01-04-05,2023-01-04,05:00,0.0,27094.0,61499.55,0.0,0.0,7731.804709203833,0.0,34857.72678687281,1103.0,0.0,86.392656,100.045,0.0,9920.474367025137,9920.474367025137,7557.166418531011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4967.254060725365,7557.166418531011,0.0
78,2023-01-04-06,2023-01-04,06:00,9.094947017729282e-13,27682.999999999993,64951.094999999994,0.0,0.0,7581.160683495894,0.0,35620.91860755437,1090.0,0.0,51.835593599999996,10.0045,0.0,7900.666077819606,7900.666077819606,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5042.30116397352,10019.808289205532,0.0
79,2023-01-04-07,2023-01-04,07:00,0.0,28132.5,70677.03,0.0,0.0,7994.490241190086,0.0,38292.09006001137,1098.0,0.0,31.101356159999995,1.00045,0.0,7583.856368117351,7583.856368117351,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5288.295739244102,8316.809709702255,0.0
80,2023-01-04-08,2023-01-04,08:00,9.094947017729282e-13,27950.374999999996,75427.275,0.0,0.0,8790.079001333439,0.0,42288.247287796425,1101.0,0.0,18.660813695999995,0.10004500000000002,0.0,7110.880711690774,7110.880711690774,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5610.306436135091,8472.975656426577,0.0
81,2023-01-04-09,2023-01-04,09:00,0.0,26663.875,76941.315,0.0,0.0,8748.651887746048,988.5096871205541,46936.29753241664,1092.0,0.0,11.196488217599997,0.010004500000000003,0.0,7110.880711690774,7110.880711690774,5522.4416342373615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5910.786522547427,5522.4416342373615,0.0
82,2023-01-04-10,2023-01-04,10:00,0.0,25737.749999999996,78023.01,0.0,0.0,9457.620348649563,9234.127383119823,51976.54355820651,1080.0,0.0,6.717892930559998,0.053500000000000006,0.0,7110.880711690774,7110.880711690774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5534.456092594815,6824.465878620874,-5534.456092594815,0.21286369586903137
83,2023-01-04-11,2023-01-04,11:00,0.0,26338.375000000004,78891.58499999999,0.0,0.0,10139.284566482078,20348.83420109132,56152.89883029731,1077.0,0.0,4.030735758335998,0.053500000000000006,0.0,7110.880711690774,7110.880711690774,0.0,0.0,0.0,1751.109682545757,0.0,0.0,0.0,0.0,20465.543907405183,7984.214674844486,-22216.65358995094,1.0
84,2023-01-04-12,2023-01-04,12:00,-3182.721208130144,27024.249999999996,80306.28000000001,0.0,0.0,10338.887910070978,27822.931970803304,57292.3866259052,1075.0,0.0,2.418441455001599,0.053500000000000006,0.0,20760.880711690774,20760.880711690774,0.0,6400.0,0.0,6400.0,0.0,3182.721208130144,0.0,0.0,0.0,8648.903671270686,-29632.721208130144,1.0
85,2023-01-04-13,2023-01-04,13:00,0.0,27299.375,80639.83499999999,0.0,0.0,10280.513351863918,28859.661627618574,58341.77535932446,1096.0,0.0,0.0,0.053500000000000006,0.0,25768.98470794763,25768.98470794763,0.0,6400.0,0.0,6400.0,0.0,0.0,0.0,0.0,0.0,8811.416273716488,-17810.364221915737,1.0
86,2023-01-04-14,2023-01-04,14:00,0.0,27559.0,78621.85500000001,0.0,0.0,9963.219373844637,29317.751442511337,57419.58523599495,1072.0,0.0,0.0,0.053500000000000006,0.0,27279.399271543487,27279.399271543487,0.0,6400.0,0.0,6400.0,0.0,0.0,0.0,0.0,0.0,8773.212423664565,-14310.414563595856,1.0
87,2023-01-04-15,2023-01-04,15:00,0.0,29558.5,76614.42,0.0,0.0,9818.224496343251,17600.294900562923,57276.48681966188,1085.0,0.0,0.0,0.053500000000000006,0.0,27279.399271543487,27279.399271543487,0.0,0.0,0.0,3371.04150986479,0.0,0.0,0.0,0.0,0.0,8073.698935159764,-3371.04150986479,1.0
88,2023-01-04-16,2023-01-04,16:00,-4.547473508864641e-13,31484.375,75322.38,0.0,0.0,9695.82621166809,8004.517641939775,56916.09065097887,1101.0,0.0,159.98640000000003,0.053500000000000006,0.0,27279.399271543487,27279.399271543487,0.0,0.0,2754.526432277839,0.0,0.0,4.547473508864641e-13,0.0,0.0,0.0,7514.596565321072,2904.046432277839,1.0
89,2023-01-04-17,2023-01-04,17:00,0.0,32336.874999999996,75332.925,0.0,0.0,9391.713586148933,1277.8297108747634,55792.50266161431,1085.0,0.0,319.97280000000006,0.053500000000000006,0.0,27279.399271543487,27279.399271543487,0.0,0.0,9421.187780010143,0.0,0.0,0.0,0.0,0.0,0.0,7012.810767104661,9570.707780010143,1.0
90,2023-01-04-18,2023-01-04,18:00,1.8189894035458565e-12,32460.874999999996,79485.435,0.0,0.0,9996.172745067708,0.0,54949.81172964454,1072.0,0.0,399.966,0.053500000000000006,0.0,27279.399271543487,27279.399271543487,5380.781075563487,0.0,7282.006741640456,0.0,0.0,0.0,0.0,0.0,0.0,6919.6896632298585,12737.547817203944,1.0
91,2023-01-04-19,2023-01-04,19:00,0.0,32150.875000000004,82042.875,0.0,0.0,10948.054699180044,0.0,54303.21864822385,1084.0,0.0,399.966,0.053500000000000006,0.0,27279.399271543487,27279.399271543487,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,7213.449165600734,0.0,6920.199884318273,15213.449165600734,0.7225596474768948
92,2023-01-04-20,2023-01-04,20:00,0.0,31492.124999999996,79585.89,0.0,0.0,9032.99249454226,0.0,52427.03870900661,1104.0,0.0,399.966,30.067000000000004,0.0,27279.399271543487,27279.399271543487,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,8848.306859385906,0.0,6612.063934248421,16876.356859385905,0.38224015288512925
93,2023-01-04-21,2023-01-04,21:00,0.0,30256.0,74086.395,0.0,0.0,7696.968281893748,0.0,48923.77619540874,1118.0,0.0,399.966,60.08050000000001,0.0,26116.91133890466,26116.91133890466,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,9938.24397501336,0.0,6189.728613411175,19128.781907652185,0.0
94,2023-01-04-22,2023-01-04,22:00,0.0,29043.125,70573.24500000001,0.0,0.0,7836.314011188575,0.0,44445.32420433692,1132.0,0.0,399.966,90.09400000000001,43.03934971573545,12466.911338904662,12423.871989188927,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5806.849083479402,21718.273691323117,0.0
95,2023-01-04-23,2023-01-04,23:00,-9.094947017729282e-13,27849.624999999996,73515.855,0.0,0.0,8984.033196715784,0.0,42017.95018130206,1115.0,0.0,239.9796,100.045,43.03934971573545,9211.094482879718,9168.055133163984,8000.0,0.0,0.0,0.0,0.0,9.094947017729282e-13,0.0,0.0,0.0,5622.722844853868,11265.116856024943,0.0
96,2023-01-05-00,2023-01-05,00:00,-9.094947017729282e-13,26745.25,72788.25,0.0,0.0,8103.707153310633,0.0,40957.96149698238,1117.0,0.0,143.98775999999998,100.045,43.03934971573545,7019.286036095618,6976.246686379883,8000.0,0.0,0.0,0.0,0.0,9.094947017729282e-13,0.0,0.0,0.0,5403.454723913131,10191.8084467841,0.0
97,2023-01-05-01,2023-01-05,01:00,0.0,25892.75,66937.44,0.0,0.0,7494.540364201569,0.0,42113.349098833605,1109.0,0.0,86.392656,100.045,43.03934971573545,7019.286036095618,6976.246686379883,4638.153987006939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5377.687276805081,4638.153987006939,0.0
98,2023-01-05-02,2023-01-05,02:00,0.0,25292.124999999996,65356.799999999996,0.0,0.0,7592.458979909006,0.0,43846.43054164621,1087.0,0.0,51.835593599999996,10.0045,43.03934971573545,7019.286036095618,6976.246686379883,2050.1715025832964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5454.122288501484,2050.1715025832964,0.0
99,2023-01-05-03,2023-01-05,03:00,0.0,25172.0,62547.39,0.0,0.0,7736.512339394124,0.0,43756.33155952912,1088.0,0.0,31.101356159999995,1.00045,43.03934971573545,7019.286036095618,6976.246686379883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,670.8370263689685,5447.614849477246,-670.8370263689685,0.025801424091114175
100,2023-01-05-04,2023-01-05,04:00,0.0,25172.0,60380.115,0.0,0.0,7614.114074773451,0.0,40306.06848014723,1082.0,0.0,18.660813695999995,0.10004500000000002,43.03934971573545,7019.286036095618,6976.246686379883,502.5111987534119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5196.235783133066,502.5111987534119,0.025801424091114175
101,2023-01-05-05,2023-01-05,05:00,0.0,25276.625,60365.13,0.0,0.0,7739.336913497403,0.0,37126.10250725971,1066.0,0.0,11.196488217599997,0.010004500000000003,43.03934971573545,7019.286036095618,6976.246686379883,3253.076218645524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4988.113302883216,3253.076218645524,0.025801424091114175
102,2023-01-05-06,2023-01-05,06:00,0.0,25609.875,64079.19,0.0,0.0,7340.130246374087,0.0,34015.03585490305,1065.0,0.0,6.717892930559998,0.053500000000000006,43.03934971573545,5763.280203630671,5720.2408539149355,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,670.8370263689685,0.0,4765.361523804579,9926.842858833916,0.0
103,2023-01-05-07,2023-01-05,07:00,0.0,26109.75,70003.815,0.0,0.0,7329.773467977238,0.0,31343.864402446045,1069.0,0.0,4.030735758335998,0.053500000000000006,3103.1437872405995,0.0,-3103.1437872405995,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4812.943750565076,16623.190892906245,0.0
104,2023-01-05-08,2023-01-05,08:00,0.0,26330.625,75201.94499999999,0.0,0.0,8904.94508171503,0.0,28259.297427161608,1062.0,0.0,2.418441455001599,0.053500000000000006,7663.070350461843,0.0,-7663.070350461843,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5020.464800793496,12261.613610487144,0.0
105,2023-01-05-09,2023-01-05,09:00,0.0,25602.125,76994.04,0.0,0.0,10120.454065775395,2483.329364414497,24994.532407571434,1037.0,0.0,162.40484145500162,0.053500000000000006,9738.487080888692,0.0,-9738.487080888692,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5144.3462601050305,10089.161804137242,0.0
106,2023-01-05-10,2023-01-05,10:00,4.547473508864641e-13,23986.25,77902.02,0.0,0.0,11350.085940406636,14658.875721255668,23961.04348039551,1038.0,0.0,2.4184414550015885,0.053500000000000006,9738.487080888692,0.0,-9738.487080888692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3089.194445852861,5886.856861405784,-3238.714445852861,0.1188151709943408
107,2023-01-05-11,2023-01-05,11:00,0.0,22928.375,78319.93500000001,0.0,0.0,9992.406652948164,28039.92193722248,24135.9415892868,1045.0,0.0,0.0,0.053500000000000006,9738.487080888692,0.0,-9738.487080888692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13036.091954975633,6667.015948227637,-13038.352180634512,0.6202033231087882
108,2023-01-05-12,2023-01-05,12:00,1.8189894035458565e-12,22331.625,79076.955,0.0,0.0,9637.451653461032,37081.16923597753,26669.314480753615,1058.0,0.0,0.0,0.053500000000000006,1938.4866808886916,0.0,-1938.4866808886916,0.0,0.0,0.0,5006.03948318744,0.0,0.0,0.0,0.0,9874.713599171506,6901.249611579069,-22170.473082358945,1.0
109,2023-01-05-13,2023-01-05,13:00,0.0,21576.0,79140.225,0.0,0.0,8561.288378641008,40239.57838170396,28444.795486953324,1063.0,0.0,0.0,0.053500000000000006,0.0,3095.418032844558,3095.418032844558,0.0,6400.0,0.0,6400.0,0.0,0.0,0.0,0.0,0.0,6991.929857310881,-17707.087828067633,1.0
110,2023-01-05-14,2023-01-05,14:00,0.0,20959.875,76720.425,0.0,0.0,8112.180875620467,36309.64951527615,31428.663529220237,1070.0,0.0,0.0,0.053500000000000006,0.0,3095.418032844558,3095.418032844558,0.0,4812.950062864111,0.0,6400.0,0.0,0.0,0.0,0.0,0.0,6851.629324408181,-11212.95006286411,1.0
111,2023-01-05-15,2023-01-05,15:00,0.0,21014.125,74695.785,0.0,0.0,7925.758904586179,27027.30216246161,30151.377172622168,1076.0,0.0,0.0,0.053500000000000006,0.0,3095.418032844558,3095.418032844558,0.0,0.0,0.0,3299.7907800484945,0.0,0.0,0.0,0.0,0.0,6103.622926776897,-3299.7907800484945,1.0
112,2023-01-05-16,2023-01-05,16:00,-1.8189894035458565e-12,21370.625,73464.24,0.0,0.0,8368.275721329413,13164.056249547637,26112.82046152155,1080.0,0.0,159.98640000000003,30.067000000000004,0.0,3095.418032844558,3095.418032844558,0.0,0.0,11192.965020713866,0.0,0.0,1.8189894035458565e-12,0.0,0.0,0.0,4919.137820267902,11370.535020713865,1.0
113,2023-01-05-17,2023-01-05,17:00,-3.637978807091713e-12,22060.375,73336.035,0.0,0.0,9306.976322941624,2001.1294618814215,23007.05366450779,1080.0,0.0,319.97280000000006,60.08050000000001,0.0,3095.418032844558,3095.418032844558,8000.0,0.0,5691.699189874882,0.0,0.0,3.637978807091713e-12,0.0,8950.916805092002,0.0,4046.750711453159,22820.185994966883,0.655733969034923
114,2023-01-05-18,2023-01-05,18:00,3.637978807091713e-12,23257.750000000004,78559.14,0.0,0.0,12206.873852914814,0.0,20902.97618218329,1091.0,0.0,399.966,90.09400000000001,0.0,2527.2983704063845,2527.2983704063845,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,17049.083194908,0.0,4054.162002456868,25720.012857346173,0.0
115,2023-01-05-19,2023-01-05,19:00,9354.725061984387,24741.875,81083.28,0.0,0.0,11999.73832508683,0.0,20049.68537938464,1089.0,0.0,399.966,100.045,7800.000400000001,0.0,-7800.000400000001,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4594.612309313004,27181.043432390772,0.0
116,2023-01-05-20,2023-01-05,20:00,4899.476521095679,26477.875,78725.64,0.0,0.0,10197.659144743624,0.0,19222.894173586665,1102.0,0.0,399.966,100.045,10920.00056,0.0,-10920.00056,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4737.133542283121,15815.364521095678,0.0
117,2023-01-05-21,2023-01-05,21:00,1405.7043870922298,27783.75,73901.02500000001,0.0,0.0,8356.035906900037,0.0,17500.41260160294,1098.0,0.0,399.966,100.045,14040.000720000002,0.0,-14040.000720000002,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4782.889615595209,12321.59238709223,0.0
118,2023-01-05-22,2023-01-05,22:00,0.0,28752.5,70689.795,0.0,0.0,7991.665667086807,0.0,14728.542296199965,1091.0,0.0,399.966,10.0045,14361.964355733333,0.0,-14361.964355733333,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4645.847819020106,8300.9005941433,0.0
119,2023-01-05-23,2023-01-05,23:00,0.0,29101.25,74431.605,0.0,0.0,10248.501498657113,0.0,12216.369226462462,1107.0,0.0,239.9796,1.00045,18425.8148664335,0.0,-18425.8148664335,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4908.310641553086,11797.99113149548,0.0
120,2023-01-06-00,2023-01-06,00:00,0.0,28527.75,73644.06000000001,0.0,0.0,8185.619842414667,0.0,12269.368660678447,1106.0,0.0,143.98775999999998,0.10004500000000002,18425.8148664335,0.0,-18425.8148664335,7563.626823627492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4721.065141011233,7563.626823627492,0.0
121,2023-01-06-01,2023-01-06,01:00,0.0,27256.750000000004,67875.945,0.0,0.0,7521.84460727257,0.0,11140.480735899442,1104.0,0.0,86.392656,0.010004500000000003,18425.8148664335,0.0,-18425.8148664335,6843.3470552112485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4502.694925316757,6843.3470552112485,0.0
122,2023-01-06-02,2023-01-06,02:00,0.0,25652.5,66123.81,0.0,0.0,7436.165805994509,0.0,9953.293441490008,1114.0,0.0,51.835593599999996,0.053500000000000006,20493.849702085296,0.0,-20493.849702085296,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4435.030900312675,9932.742837057755,0.0
123,2023-01-06-03,2023-01-06,03:00,0.0,24307.875,62937.55499999999,0.0,0.0,7416.393787271564,0.0,8723.70658369348,1112.0,0.0,31.101356159999995,0.053500000000000006,20493.849702085296,0.0,-20493.849702085296,7247.387797163123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4251.95558351631,7247.387797163123,0.0
124,2023-01-06-04,2023-01-06,04:00,0.0,22692.0,60061.545,0.0,0.0,7293.995502596404,0.0,8342.1106733527,1117.0,0.0,18.660813695999995,0.053500000000000006,20493.849702085296,0.0,-20493.849702085296,6349.832823727946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4103.100872601195,6349.832823727946,0.0
125,2023-01-06-05,2023-01-06,05:00,0.0,20649.875,59216.28,0.0,0.0,7296.820076699681,0.0,7759.116896976871,1112.0,0.0,11.196488217599997,0.053500000000000006,20493.849702085296,0.0,-20493.849702085296,7954.927436961414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3918.701958083717,7954.927436961414,0.0
126,2023-01-06-06,2023-01-06,06:00,0.0,18584.5,60761.955,0.0,0.0,7217.731961698926,0.0,6338.732124045724,1101.0,0.0,6.717892930559998,0.053500000000000006,25662.29913820209,0.0,-25662.29913820209,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4006.2224740201495,12830.326575810086,0.0
127,2023-01-06-07,2023-01-06,07:00,1737.2165454133137,17565.374999999996,63201.18,0.0,0.0,7251.626870992748,0.0,4950.146963601242,1097.0,0.0,4.030735758335998,0.053500000000000006,28782.299298202088,0.0,-28782.299298202088,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4043.7117711105793,12653.104545413313,0.0
128,2023-01-06-08,2023-01-06,08:00,2342.7110041314227,17305.749999999996,65987.28,0.0,0.0,7394.738692407118,0.0,4287.654075937207,1087.0,0.0,2.418441455001599,0.053500000000000006,31902.299458202087,0.0,-31902.299458202087,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4192.488029275688,13258.599004131422,0.0
129,2023-01-06-09,2023-01-06,09:00,3.637978807091713e-12,17046.125,68280.54,0.0,0.0,8617.77990081554,1109.0597141503004,4261.154398864986,1102.0,0.0,162.40484145500162,0.053500000000000006,32359.067427881928,0.0,-32359.067427881928,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4377.10478316777,8576.405952971814,0.0
130,2023-01-06-10,2023-01-06,10:00,-4.547473508864641e-13,17290.250000000004,71210.385,0.0,0.0,9079.127238319943,9161.797325784792,4563.251117846017,1094.0,0.0,322.3912414550016,0.053500000000000006,32359.067427881928,0.0,-32359.067427881928,2361.6797986484785,0.0,0.0,0.0,0.0,4.547473508864641e-13,0.0,0.0,0.0,5021.232649936166,2511.1997986484785,0.0
131,2023-01-06-11,2023-01-06,11:00,0.0,18375.25,72646.17,0.0,0.0,8517.036711004825,18275.37468187487,4557.951182431573,1111.0,0.0,162.4048414550016,0.053500000000000006,32359.067427881928,0.0,-32359.067427881928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5025.829012176797,5686.139332471401,-5175.349012176797,0.19330111585295373
132,2023-01-06-12,2023-01-06,12:00,0.0,19088.25,74083.065,0.0,0.0,9158.215353320698,20614.043931619304,4642.750309205766,1118.0,0.0,2.418441455001558,0.053500000000000006,32359.067427881928,0.0,-32359.067427881928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9101.992882550032,5940.598223789817,-9251.512882550032,0.5433777651818011
133,2023-01-06-13,2023-01-06,13:00,0.0,20068.625,76088.28,0.0,0.0,10185.419310259762,25701.252481892134,4897.147609456799,1112.0,0.0,0.0,0.053500000000000006,30163.96090574433,0.0,-30163.96090574433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11872.178105273171,6310.857844937004,-13925.939753490551,1.0
134,2023-01-06-14,2023-01-06,14:00,9.094947017729282e-13,20638.250000000004,72361.455,0.0,0.0,9058.413681526248,23603.683080621282,5596.740045021942,1121.0,0.0,0.0,0.053500000000000006,22363.96050574433,0.0,-22363.96050574433,0.0,0.0,0.0,4356.3133995875405,0.0,0.0,0.0,0.0,0.0,5664.3324133262595,-11646.03339958754,1.0
135,2023-01-06-15,2023-01-06,15:00,0.0,22002.250000000004,69684.69,0.0,0.0,7941.764831189583,16587.67512580206,6736.227920701379,1122.0,0.0,0.0,0.053500000000000006,20439.15751990768,0.0,-20439.15751990768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5144.438897600697,-1798.8812951744403,1.0
136,2023-01-06-16,2023-01-06,16:00,2.2737367544323206e-13,24850.375,68252.79,0.0,0.0,8356.977424916302,7691.087736131162,8490.509105171765,1126.0,0.0,159.98640000000003,30.067000000000004,20439.15751990768,0.0,-20439.15751990768,0.0,0.0,1994.250808670611,0.0,0.0,0.0,0.0,0.0,0.0,4885.620994797531,2171.820808670611,1.0
137,2023-01-06-17,2023-01-06,17:00,-3.410605131648481e-12,27438.875000000004,68758.39499999999,0.0,0.0,8498.206210298144,1133.1695962047036,9857.894443886928,1126.0,0.0,319.97280000000006,60.08050000000001,20439.15751990768,0.0,-20439.15751990768,3120.0336323925853,0.0,1490.7999109994219,0.0,0.0,3.410605131648481e-12,0.0,0.0,0.0,4725.79461368947,4788.403543392007,1.0
138,2023-01-06-18,2023-01-06,18:00,2.2737367544323206e-12,29403.5,73817.77500000001,0.0,0.0,10568.620050779673,0.0,12507.866074614605,1126.0,0.0,399.966,90.09400000000001,20439.15751990768,0.0,-20439.15751990768,2261.3343867806884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5121.620174939784,2364.1443867806884,1.0
139,2023-01-06-19,2023-01-06,19:00,6.821210263296962e-13,30426.499999999996,76299.18000000001,0.0,0.0,10841.662361162771,0.0,14977.639661036552,1118.0,0.0,399.966,100.045,20439.15751990768,0.0,-20439.15751990768,1238.6706027520115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5385.318287716137,1247.9706027520115,1.0
140,2023-01-06-20,2023-01-06,20:00,0.0,30476.875,74875.60500000001,0.0,0.0,9374.766141529266,0.0,17648.811033422007,1112.0,0.0,239.9796,70.03150000000001,19188.777947848845,0.0,-19188.777947848845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5378.493365657261,-1346.1490393073218,1.0
141,2023-01-06-21,2023-01-06,21:00,1.8189894035458565e-12,29969.25,71340.255,0.0,0.0,8615.896844728526,0.0,20584.979576887385,1120.0,0.0,79.9932,40.01800000000001,16219.356847849998,0.0,-16219.356847849998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5289.239469465918,-2952.729906540977,1.0
142,2023-01-06-22,2023-01-06,22:00,0.0,29000.5,68613.54000000001,0.0,0.0,7761.933526378111,0.0,23733.145937288245,1117.0,0.0,0.0,4.001800000000001,12101.808175705619,0.0,-12101.808175705619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5104.849439371967,-3922.9363291068967,1.0
143,2023-01-06-23,2023-01-06,23:00,0.0,27876.75,72953.085,0.0,0.0,8440.773170107348,0.0,25996.221722260696,1113.0,0.0,3.9996600000000004,0.40018000000000015,12101.808175705619,0.0,-12101.808175705619,509.14200845027153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5231.867059381084,509.14200845027153,1.0
144,2023-01-07-00,2023-01-07,00:00,0.0,27032.000000000004,72526.845,0.0,0.0,7786.41317529135,0.0,27925.401015622367,1120.0,0.0,3.9996600000000004,0.04001800000000001,12101.808175705619,0.0,-12101.808175705619,1819.6213036599493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5262.438348279282,1819.6213036599493,1.0
145,2023-01-07-01,2023-01-07,01:00,0.0,26629.0,67269.885,0.0,0.0,7358.96074708077,0.0,31285.56503281562,1116.0,0.0,3.9996600000000004,0.053500000000000006,5910.506686425095,0.0,-5910.506686425095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5034.200626321492,-5786.263074093948,1.0
146,2023-01-07-02,2023-01-07,02:00,4.547473508864641e-13,26326.750000000004,65685.915,0.0,0.0,7036.959138871194,0.0,34995.52534786299,1107.0,0.0,3.9996600000000004,0.053500000000000006,2790.506526425094,0.0,-2790.506526425094,0.0,0.0,0.0,1529.421097359142,0.0,0.0,0.0,0.0,0.0,5045.458075800138,-4445.3090973591425,1.0
147,2023-01-07-03,2023-01-07,03:00,0.0,25408.374999999996,62283.765,0.0,0.0,7034.134564767915,0.0,39007.58238189138,1109.0,0.0,3.9996600000000004,0.053500000000000006,0.0,0.0,0.0,0.0,0.0,0.0,3057.1213675359863,0.0,0.0,0.0,0.0,0.0,5079.401596266151,-5665.071392232336,1.0
148,2023-01-07-04,2023-01-07,04:00,0.0,24935.625000000004,59588.685000000005,0.0,0.0,6888.198149195782,0.0,41609.85451381752,1104.0,0.0,3.9996600000000004,0.053500000000000006,0.0,0.0,0.0,0.0,1192.286083745228,0.0,6400.0,0.0,0.0,0.0,0.0,0.0,5217.902596410932,-7592.286083745228,1.0
149,2023-01-07-05,2023-01-07,05:00,0.0,25005.375000000004,58509.21,0.0,0.0,6929.625262783173,0.0,44026.62866602348,1110.0,0.0,3.9996600000000004,0.053500000000000006,0.0,0.0,0.0,0.0,4628.335760933043,0.0,6400.0,0.0,0.0,0.0,0.0,0.0,5395.279185016466,-11028.335760933043,1.0
