Date;Heures;effacement nécessaire;Total éolien OffShore;Consommation;nucléaire base;nucléaire flexible;hydraulique;solaire;éolien onshore;biomasse;charbon;gaz - cogénérations;gaz - cycles combinés + turbines à combustion;pétrole;importations;exportations;soldes échanges;step décharge;step charge;59;80;76;14;22;44;17;33;34;85;effacement potentiel solaire;effacement potentiel éolien terrestre;effacement potentiel éolien marin
3/24;05:00;0.0;5069.7;56905.3;25840.0;12960.0;5914.6;0.0;11526.4;2119.7;0.0;2574.6;331.3;85.0;0.0;6176.8;6176.8;1130.8;0.0;990.0;490.8;195.0;77.4;545.5;542.6;432.2;472.4;655.2;668.6;0;5.70983E-06;0
3/24;06:00;0.0;4902.7;58358.1;25840.0;12960.0;6176.9;0.0;11164.0;2107.4;0.0;2576.6;198.8;85.0;0.0;6176.8;6176.8;2965.3;0.0;995.8;443.8;239.4;96.0;420.2;535.1;480.4;501.2;588.3;602.6;0;0;0
3/24;07:00;0.0;4499.3;59572.2;25840.0;12960.0;6368.7;154.0;11155.9;2109.5;0.0;2644.6;119.3;85.0;0.0;6176.8;6176.8;4249.7;0.0;955.5;409.9;281.0;113.2;291.2;579.9;475.3;446.9;506.7;439.7;0;0;0
3/24;08:00;0.0;4720.0;62055.2;25840.0;12960.0;7029.0;2673.6;9287.1;2097.2;0.0;2650.7;71.6;85.0;0.0;5783.3;5783.3;4965.0;0.0;828.8;515.2;392.9;196.4;317.0;642.7;546.3;486.3;454.5;339.9;0;0;0
3/24;09:00;0.0;6055.5;64605.3;25840.0;12960.0;7915.9;6794.1;7092.5;2086.9;0.0;2650.7;42.9;85.0;0.0;5783.3;5783.3;3693.4;0.0;913.3;633.7;640.9;381.3;444.1;707.0;783.3;674.6;489.7;387.7;0;0;0
3/24;10:00;0.0;6853.3;65580.7;25840.0;12960.0;8123.8;11123.7;5993.2;2089.0;0.0;2661.0;811.0;85.0;0.0;5783.3;5783.3;0.0;0.0;961.2;680.7;863.1;596.3;490.2;747.4;837.8;690.6;323.0;663.0;0;2.4471E-05;0
3/24;11:00;0.0;7449.3;64976.2;25581.6;11016.0;7586.6;16295.0;5146.4;2082.8;0.0;2657.9;0.0;85.0;0.0;5783.3;5783.3;0.0;1106.1;955.5;759.7;950.6;706.7;543.7;799.7;861.9;688.4;132.6;1050.7;0;0;0
3/24;12:00;0.0;7921.1;64951.8;25323.2;11016.0;7036.1;18853.1;4845.1;2084.9;0.0;2636.3;0.0;85.0;0.0;5783.3;5783.3;0.0;3646.5;947.8;870.6;966.4;755.4;615.5;941.7;874.6;653.3;61.2;1234.7;0;0;0
3/24;13:00;0.0;8318.2;65388.6;25064.8;9072.0;7042.4;19430.7;4832.9;2136.1;0.0;2621.9;0.0;85.0;0.0;5783.3;5783.3;0.0;2086.4;961.2;953.3;977.8;828.5;628.4;1037.3;883.4;634.2;96.3;1317.6;0;0;0
3/24;14:00;0.0;8576.5;61558.4;24806.4;9072.0;6365.2;18429.5;4038.9;2193.5;0.0;2624.0;0.0;85.0;0.0;5783.3;5783.3;0.0;3671.4;1016.9;1022.9;1003.6;875.8;580.5;1050.8;874.6;652.2;150.8;1348.5;0;0.000105506;0
3/24;15:00;0.0;8747.7;58587.8;24548.0;7128.0;6140.3;15832.8;3513.7;2244.8;0.0;2629.1;0.0;85.0;0.0;5783.3;5783.3;0.0;1683.0;1103.2;1045.5;1006.5;878.7;595.3;1025.4;849.2;659.7;217.6;1366.8;0;0;0
3/24;16:00;0.0;9080.5;56665.5;24512.6;7128.0;5892.3;12301.0;3098.4;2281.7;0.0;2613.7;0.0;85.0;0.0;5783.3;5783.3;0.0;0.0;1153.1;959.0;1049.5;947.5;643.2;949.1;759.2;637.3;620.0;1362.6;0;0;0
3/24;17:00;0.0;9676.6;55703.4;24771.0;9072.0;6156.4;7916.4;2992.5;2294.0;0.0;2609.6;372.4;85.0;0.0;5783.3;5783.3;0.0;0.0;1139.7;1006.0;1147.0;1050.7;777.7;880.4;709.8;618.2;980.5;1366.8;0;5.84933E-05;0
3/24;18:00;0.0;10273.0;56821.0;25029.4;11016.0;7153.0;2794.7;2736.0;2279.6;0.0;2638.4;3118.0;85.0;0.0;5783.3;5783.3;0.0;0.0;1170.4;1167.7;1221.6;1155.3;952.8;932.7;662.9;610.7;1022.4;1376.6;0;6.14498E-05;0
3/24;19:00;0.0;10380.2;61109.4;25287.8;12960.0;8434.3;143.0;3126.9;2291.9;0.0;2664.1;5958.0;461.4;0.0;5783.3;5783.3;0.0;0.0;1174.2;1165.8;1220.1;1142.4;1138.9;944.7;614.7;627.8;968.0;1383.6;0;0;0
3/24;20:00;0.0;10408.8;64385.9;25546.2;12960.0;9984.1;0.0;4560.1;2332.9;0.0;2674.4;6300.0;461.4;0.0;5783.3;5783.3;0.0;0.0;1193.4;1109.4;1192.9;1135.2;1146.3;968.6;662.9;622.5;994.1;1383.6;0;1.28223E-05;0
3/24;21:00;0.0;10566.2;61227.2;25546.2;12960.0;8070.2;0.0;5696.0;2396.5;0.0;2665.1;3860.0;85.0;0.0;5783.3;5783.3;0.0;0.0;1156.9;1094.4;1174.3;1122.3;1137.1;1001.5;768.1;692.7;1038.3;1380.8;0;0;0
3/24;22:00;0.0;10779.7;59094.7;25546.2;12960.0;7170.0;0.0;6428.9;2376.0;0.0;2639.4;1578.5;85.0;0.0;5783.3;5783.3;0.0;0.0;1143.5;1090.6;1158.5;1100.8;1138.9;1029.8;883.4;811.8;1042.8;1379.4;0;4.54747E-12;0
3/24;23:00;0.0;10909.5;62807.1;25804.6;12960.0;8615.4;0.0;5842.6;2384.2;0.0;2651.8;4287.7;85.0;0.0;5783.3;5783.3;0.0;0.0;1143.5;1056.7;1125.5;1067.9;1138.9;1101.6;967.1;876.8;1050.8;1380.8;0;0;0
3/25;00:00;0.0;10919.9;62756.3;25840.0;12960.0;8161.2;0.0;5313.3;2400.6;0.0;2599.3;5202.1;85.0;0.0;5783.3;5783.3;0.0;0.0;1149.2;996.6;1075.3;1023.4;1135.2;1204.7;1014.0;879.9;1056.4;1385.0;0;0;0
3/25;01:00;0.0;10852.1;59035.8;25840.0;12487.5;7490.3;0.0;5292.9;2427.2;0.0;2660.0;2362.1;85.0;0.0;5783.3;5783.3;0.0;0.0;1153.1;945.8;1022.3;980.4;1098.4;1281.0;1014.0;903.4;1063.2;1390.6;0;4.54747E-12;0
3/25;02:00;0.0;10786.4;57852.2;25840.0;12593.6;7174.4;0.0;4417.6;2382.1;0.0;2582.8;2362.1;85.0;0.0;5783.3;5783.3;0.0;0.0;1132.0;921.4;1022.3;969.0;1057.8;1336.3;998.8;877.8;1079.1;1392.1;0;0;0
3/25;03:00;0.0;10648.5;57852.2;25840.0;12730.8;7174.4;0.0;4417.6;2382.1;0.0;2582.8;2362.1;85.0;0.0;5783.3;5783.3;0.0;0.0;1053.3;942.0;1066.7;987.6;1002.5;1339.3;965.8;807.6;1091.6;1392.1;0;0;0
3/25;04:00;0.0;10611.8;55404.7;25840.0;12730.8;6896.9;0.0;3269.4;2390.3;0.0;2567.4;1205.6;85.0;0.0;5783.3;5783.3;0.0;0.0;991.9;1034.2;1114.0;1032.0;939.9;1325.8;917.7;769.3;1100.6;1386.4;0;4.54747E-12;0
3/25;05:00;0.0;10698.3;53011.1;25840.0;12347.9;6203.7;0.0;2907.0;2384.2;0.0;2565.3;0.0;85.0;0.0;5783.3;5783.3;0.0;0.0;961.2;1113.2;1148.4;1075.0;980.4;1248.1;882.2;786.3;1114.2;1389.2;0;0;0
3/25;06:00;0.0;10912.3;52671.8;25614.2;12347.9;5920.0;0.0;2841.9;2384.2;0.0;2562.2;0.0;85.0;0.0;5783.3;5783.3;0.0;0.0;928.6;1188.4;1213.0;1149.6;1129.7;1209.2;818.8;789.5;1095.0;1390.6;0;0;0
3/25;07:00;0.0;11235.3;53086.3;25614.2;11560.2;6379.5;0.0;3334.6;2339.1;0.0;2569.4;0.0;85.0;0.0;5783.3;5783.3;0.0;0.0;942.0;1235.4;1241.6;1204.0;1330.6;1294.4;821.3;791.6;1025.8;1348.5;0;0;0
3/25;08:00;0.0;11656.3;53261.0;25355.8;11560.2;6284.9;214.6;3851.6;2337.0;0.0;2573.5;0.0;85.0;0.0;5783.3;5783.3;0.0;569.6;1032.2;1282.4;1261.7;1232.7;1402.4;1354.2;945.5;888.5;1000.9;1255.8;0;0;0
3/25;09:00;0.0;12282.4;55796.9;25355.8;10171.4;6556.1;3157.8;3505.6;2343.2;0.0;2582.8;0.0;85.0;0.0;5783.3;5783.3;0.0;0.0;1293.1;1461.0;1320.5;1298.6;1487.2;1388.6;1022.9;937.4;946.5;1126.6;0;9.09495E-13;0
3/25;10:00;0.0;12526.5;58028.0;25097.4;10171.4;6814.0;8098.0;3147.3;2345.2;0.0;2571.5;0.0;85.0;0.0;5783.3;5783.3;0.0;2246.9;1477.3;1579.5;1362.1;1344.5;1566.5;1417.0;1031.7;950.2;893.2;904.6;0;2.9446E-05;0
3/25;11:00;0.0;12535.6;59503.1;24839.0;8227.4;7200.3;13802.8;2890.8;2355.5;0.0;2556.0;0.0;85.0;0.0;5783.3;5783.3;0.0;4143.2;1552.2;1632.1;1379.3;1367.4;1631.0;1425.9;1024.1;965.1;930.6;627.9;0;0.000125473;0
3/25;12:00;0.0;12449.4;60109.7;24580.6;8227.4;6941.6;17950.9;3069.9;2371.9;0.0;2558.1;0.0;85.0;0.0;8599.1;8599.1;0.0;4200.0;1582.9;1654.7;1386.4;1378.9;1678.9;1427.4;1022.9;995.9;929.5;391.9;0;3.63798E-12;0
3/25;13:00;0.0;12345.0;61450.7;24322.2;6283.4;6904.1;19991.8;3285.7;2382.1;0.0;2552.9;0.0;85.0;0.0;8599.1;8599.1;0.0;2772.3;1580.9;1662.2;1389.3;1384.6;1715.7;1436.4;1029.2;1008.7;862.6;275.3;0;3.23728E-05;0
3/25;14:00;0.0;12172.9;57172.5;24063.8;6283.4;5922.6;20266.9;3277.5;2355.5;0.0;2556.0;0.0;85.0;0.0;10361.7;10361.7;0.0;4200.0;1557.9;1666.0;1387.9;1380.3;1734.2;1440.9;1029.2;1000.2;768.5;207.9;0;0;0
3/25;15:00;0.0;11961.6;54232.3;23805.4;4339.4;5618.4;19128.1;3293.8;2373.9;0.0;2531.3;0.0;85.0;0.0;10361.7;10361.7;0.0;3552.6;1511.9;1620.8;1377.8;1370.3;1723.1;1431.9;1029.2;998.1;683.5;214.9;0;0;0
3/25;16:00;0.0;11762.3;52078.5;23547.0;4339.4;5474.7;17543.8;3900.5;2373.9;0.0;2536.5;0.0;85.0;0.0;10403.2;10403.2;0.0;4200.0;1462.0;1596.4;1376.4;1353.1;1678.9;1417.0;1002.6;986.3;603.0;286.6;0;0;0
3/25;17:00;0.0;11683.5;50560.6;23288.6;2395.4;5277.5;13736.8;5048.6;2365.7;0.0;2558.1;0.0;85.0;0.0;10403.2;10403.2;0.0;942.7;1423.6;1568.2;1373.5;1358.8;1638.3;1384.1;996.2;947.0;584.9;408.8;0;0;0
3/25;18:00;0.0;11609.3;51807.2;23547.0;4339.4;5555.9;8274.0;6335.2;2361.6;0.0;2554.0;2083.4;85.0;0.0;10403.2;10403.2;0.0;0.0;1446.6;1477.9;1363.5;1358.8;1614.4;1328.8;988.6;879.9;615.5;535.2;0;0;0
3/25;19:00;0.0;11360.2;55522.6;23805.4;6283.4;6788.1;3080.7;6880.8;2357.5;0.0;2573.5;4923.4;595.0;0.0;10403.2;10403.2;1920.0;0.0;1373.7;1477.9;1362.1;1376.0;1572.0;1276.5;925.3;807.6;607.6;581.5;0;2.63722E-05;0
3/25;20:00;0.0;10963.3;58743.2;24063.8;8227.4;7890.9;176.0;8444.3;2339.1;0.0;2603.4;7100.0;1105.0;0.0;10403.2;10403.2;1151.7;0.0;1369.9;1447.9;1337.7;1333.0;1527.7;1194.3;818.8;752.3;573.6;608.2;0;0;0
3/25;21:00;0.0;10620.3;60261.0;24063.8;9534.6;8018.5;0.0;10390.4;2335.0;0.0;2609.6;7100.0;1105.0;0.0;10403.2;10403.2;0.0;0.0;1385.2;1455.4;1336.3;1323.0;1520.4;1047.8;714.9;734.2;490.8;612.4;0;0;0
3/25;22:00;0.0;10025.4;58146.8;24063.8;9534.6;7178.9;0.0;10870.9;2318.6;0.0;2615.7;6307.4;595.0;0.0;10403.2;10403.2;0.0;0.0;1352.6;1440.3;1327.7;1302.9;1404.3;887.9;652.7;665.0;416.0;575.9;0;0;0
3/25;23:00;0.0;9460.5;60870.6;24322.2;11478.6;7668.7;0.0;10223.5;2326.8;0.0;2629.1;7100.0;1105.0;0.0;10403.2;10403.2;99.8;0.0;1320.0;1372.6;1301.9;1274.3;1382.2;825.1;581.8;533.1;345.7;524.0;0;0;0
3/26;00:00;0.0;8898.4;60534.3;24563.2;12960.0;6980.8;0.0;9494.7;2337.0;0.0;2612.6;7100.0;1105.0;0.0;10403.2;10403.2;0.0;0.0;1318.1;1267.3;1258.8;1202.6;1247.6;862.4;504.5;446.9;302.6;487.4;0;2.8545E-06;0
3/26;01:00;0.0;8455.0;56884.0;24821.6;12960.0;6061.8;0.0;8924.7;2341.1;0.0;2559.1;4260.0;1615.0;0.0;10403.2;10403.2;128.8;0.0;1300.8;1233.5;1197.2;1075.0;1087.3;863.9;476.6;495.8;264.1;460.7;0;2.35245E-05;0
3/26;02:00;0.0;8139.4;55881.2;25080.0;12960.0;5544.3;0.0;8566.4;2316.5;0.0;2557.1;2556.0;1700.0;0.0;10403.2;10403.2;1530.4;0.0;1218.3;1259.8;1177.1;963.2;978.6;860.9;500.7;569.3;209.7;401.7;0;0;0
3/26;03:00;0.0;7929.3;53949.9;25338.4;12960.0;5263.3;0.0;7951.6;2310.4;0.0;2555.0;1533.6;1700.0;0.0;10403.2;10403.2;1349.3;0.0;1162.7;1273.0;1168.5;986.2;882.7;853.5;547.5;605.4;157.6;292.2;0;0;0
3/26;04:00;0.0;7540.1;52097.8;25564.9;12960.0;5191.9;0.0;8228.5;2332.9;0.0;2564.3;920.2;1700.0;0.0;10403.2;10403.2;0.0;0.0;1158.8;1195.9;1125.5;926.0;833.0;817.6;581.8;585.2;128.1;188.2;0;0;0
3/26;05:00;0.0;7236.4;52744.9;25823.3;12960.0;5379.3;0.0;8354.7;2310.4;0.0;2569.4;552.1;170.0;0.0;10403.2;10403.2;2186.5;0.0;1151.2;1077.4;1068.2;895.9;799.8;799.7;590.6;578.8;142.8;132.0;0;7.96124E-05;0
3/26;06:00;0.0;6759.9;57027.2;25840.0;12960.0;5779.9;0.0;7634.0;2291.9;0.0;2594.1;331.3;17.0;0.0;8580.6;8580.6;4965.0;0.0;1132.0;947.7;973.5;802.7;698.5;771.3;578.0;579.9;159.8;116.6;0;0.000211107;0
3/26;07:00;0.0;5867.8;64743.5;25840.0;12960.0;7304.7;0.0;7499.7;2271.4;0.0;2685.7;198.8;85.0;1066.7;1580.6;513.9;4965.0;0.0;1066.7;776.6;874.6;682.3;497.6;659.2;536.1;533.1;134.9;106.8;0;0;0
3/26;08:00;0.0;5746.1;69040.0;25840.0;12960.0;9526.4;154.0;7251.3;2277.6;0.0;2755.7;119.3;85.0;1980.7;0.0;-1980.7;4965.0;0.0;919.0;900.7;873.2;587.7;420.2;608.3;547.5;607.6;148.5;133.4;0;0;0
3/26;09:00;0.0;5497.1;70611.7;25840.0;12960.0;10055.4;3108.3;7161.8;2267.3;0.0;2783.5;71.6;85.0;1980.7;0.0;-1980.7;3640.3;0.0;779.0;900.7;834.5;513.2;444.1;623.3;503.2;566.1;168.9;164.3;0;0;0
3/26;10:00;0.0;5601.4;70984.6;25840.0;12960.0;10281.2;7916.4;6078.7;2236.6;0.0;2781.5;42.9;85.0;1980.7;0.0;-1980.7;299.2;0.0;692.6;902.6;853.1;513.2;479.1;721.9;504.5;572.4;178.0;184.0;0;1.36098E-05;0
3/26;11:00;0.0;5710.2;69895.5;25581.6;11016.0;10067.9;12141.4;5879.2;2214.0;0.0;2724.9;0.0;85.0;360.2;0.0;-360.2;0.0;0.0;686.9;859.3;860.3;536.1;501.3;831.1;499.4;569.3;175.7;191.0;0;3.63798E-12;0
