tranche_horaire;consommation;gaz cogénérations;hydraulique;éolien onshore;solaire;biomasse;annee
338;0.000130799;0.64782754;0.346478873;0.212668785;-0.000234549;0.5325;2018
339;0.000126452;0.643148396;0.334366197;0.230871062;-0.000234549;0.534;2018
340;0.000122234;0.643850267;0.330328638;0.260458035;-0.000234549;0.534;2018
341;0.000123586;0.641510695;0.336948357;0.285080752;-0.000234549;0.5365;2018
342;0.000132929;0.642914439;0.354507042;0.323007678;-0.000117275;0.531;2018
343;0.000148757;0.659525401;0.459812207;0.374106434;-0.000234549;0.5205;2018
344;0.000160197;0.664204545;0.610422535;0.448504104;-0.000234549;0.517;2018
345;0.000160912;0.662332888;0.611690141;0.522239873;0.008209218;0.517;2018
346;0.000160965;0.652506684;0.576666667;0.573801959;0.054063563;0.515;2018
347;0.000160454;0.650635027;0.571830986;0.605507016;0.117509089;0.514;2018
348;0.000161861;0.656951872;0.553568075;0.646346307;0.158672452;0.5185;2018
349;0.000161461;0.653910428;0.53741784;0.665409055;0.16559165;0.5245;2018
350;0.000159116;0.65203877;0.506807512;0.679375165;0.144599507;0.5225;2018
351;0.000154994;0.642446524;0.447746479;0.687715118;0.100269731;0.523;2018
352;0.000153001;0.645020053;0.4357277;0.691355573;0.041397913;0.527;2018
353;0.000152382;0.651804813;0.436150235;0.686523696;0.00903014;0.5285;2018
354;0.000159939;0.651102941;0.516901408;0.684207043;-0.000117275;0.5265;2018
355;0.000166361;0.657887701;0.660234742;0.678911835;-0.000117275;0.5335;2018
356;0.00015964;0.659057487;0.556197183;0.666137146;-0.000117275;0.5285;2018
357;0.000148814;0.654378342;0.415023474;0.664747154;-0.000117275;0.5345;2018
358;0.000140627;0.654612299;0.367699531;0.65514959;-0.000117275;0.5345;2018
359;0.000145539;0.658355615;0.452441315;0.6483982;-0.000117275;0.536;2018
360;0.000142568;0.640574866;0.386103286;0.639528727;-0.000117275;0.537;2018
361;0.000132892;0.628877005;0.328169014;0.648265819;-0.000117275;0.5335;2018
362;0.000129823;0.627941176;0.316244131;0.638866826;-0.000117275;0.531;2018
363;0.000124713;0.627941176;0.308685446;0.637741594;-0.000117275;0.5265;2018
364;0.000120507;0.627707219;0.314225352;0.66918189;-0.000117275;0.531;2018
365;0.000120749;0.627473262;0.315164319;0.684670373;-0.000117275;0.534;2018
366;0.000128677;0.633088235;0.329342723;0.684868944;-0.000117275;0.5275;2018
367;0.000144507;0.638937166;0.384037559;0.698106963;-0.000117275;0.5245;2018
368;0.000155251;0.653910428;0.492159624;0.713264496;-0.000117275;0.521;2018
369;0.000154929;0.650868984;0.50342723;0.707241197;0.008091943;0.5235;2018
370;0.000154889;0.642212567;0.541361502;0.699033625;0.059575466;0.528;2018
371;0.000153867;0.643148396;0.501830986;0.676396611;0.114577225;0.527;2018
372;0.000154746;0.642680481;0.473051643;0.681758009;0.156092412;0.522;2018
373;0.000152946;0.647125668;0.442206573;0.691355573;0.164067081;0.53;2018
374;0.000149873;0.640106952;0.415023474;0.6824861;0.161604316;0.528;2018
375;0.000145695;0.635427807;0.378122066;0.676793752;0.123372816;0.519;2018
376;0.000144271;0.641510695;0.387276995;0.667659518;0.071889293;0.5195;2018
377;0.000145137;0.644552139;0.406150235;0.645088695;0.014424768;0.5215;2018
378;0.000154448;0.649231283;0.556525822;0.62860736;-0.000234549;0.5315;2018
379;0.000161703;0.651570856;0.617887324;0.631387344;-0.000117275;0.5295;2018
380;0.00015675;0.650167112;0.521126761;0.619737887;-0.000117275;0.531;2018
381;0.000146315;0.643850267;0.399061033;0.612126026;-0.000117275;0.532;2018
382;0.000138877;0.642680481;0.369906103;0.647206778;-0.000117275;0.529;2018
383;0.000144248;0.643382353;0.413192488;0.656539582;-0.000234549;0.5325;2018
384;0.000142639;0.637065508;0.389765258;0.697577442;-0.000234549;0.5335;2018
385;0.00013262;0.614839572;0.354319249;0.692216044;-0.000117275;0.5295;2018
386;0.000130812;0.615307487;0.349530516;0.709094519;-0.000234549;0.534;2018
387;0.00012693;0.619518717;0.350187793;0.706314535;-0.000234549;0.536;2018
388;0.000123607;0.619050802;0.342488263;0.693804607;-0.000234549;0.5285;2018
389;0.000124696;0.618582888;0.358215962;0.685133704;-0.000234549;0.5265;2018
390;0.000133091;0.615307487;0.377230047;0.691421763;-0.000234549;0.52;2018
391;0.000148671;0.639639037;0.488356808;0.691090813;-0.000234549;0.5155;2018
392;0.000160698;0.651336898;0.618028169;0.692944136;-0.000234549;0.5175;2018
393;0.000161999;0.642914439;0.648873239;0.660908128;0.01524569;0.517;2018
394;0.000161417;0.639639037;0.643051643;0.647537728;0.111410813;0.5045;2018
395;0.000159812;0.640106952;0.56342723;0.64211014;0.217661546;0.5095;2018
396;0.000159785;0.641276738;0.513286385;0.664217633;0.309252961;0.515;2018
397;0.000158136;0.648997326;0.468028169;0.678779455;0.335757007;0.523;2018
398;0.000153928;0.644318182;0.403615023;0.688310829;0.284859857;0.523;2018
399;0.000149196;0.645020053;0.386760563;0.685464654;0.250615691;0.5225;2018
400;0.000147337;0.653910428;0.387558685;0.653627217;0.149407764;0.526;2018
401;0.000147825;0.661163102;0.405352113;0.620863119;0.037410578;0.5305;2018
402;0.000158231;0.664906417;0.588732394;0.57400053;-0.000117275;0.53;2018
403;0.00016752;0.669819519;0.680798122;0.581877151;-0.000117275;0.5325;2018
404;0.000161442;0.669351604;0.579765258;0.577310034;-0.000117275;0.534;2018
405;0.000151369;0.653910428;0.479812207;0.589158062;-0.000117275;0.532;2018
406;0.000143905;0.649933155;0.397887324;0.58108287;-0.000117275;0.532;2018
407;0.000148967;0.65040107;0.459107981;0.592997088;-0.000117275;0.537;2018
408;0.000146216;0.648997326;0.424131455;0.61457506;-0.000117275;0.5385;2018
409;0.000137314;0.640340909;0.37657277;0.661768599;-0.000117275;0.541;2018
410;0.000135089;0.640808824;0.376619718;0.690561292;-0.000117275;0.538;2018
411;0.000130543;0.636129679;0.363943662;0.705917395;-0.000117275;0.538;2018
412;0.000126648;0.636129679;0.357652582;0.718625894;-0.000117275;0.542;2018
413;0.000126322;0.635895722;0.37342723;0.726171565;-0.000117275;0.543;2018
414;0.000133682;0.637299465;0.386103286;0.712470214;-0.000117275;0.541;2018
415;0.000148563;0.644786096;0.416619718;0.701945989;-0.000117275;0.536;2018
416;0.00015898;0.643148396;0.578028169;0.697312682;-0.000117275;0.5285;2018
417;0.000158067;0.642446524;0.541361502;0.704990733;0.014776592;0.5145;2018
418;0.000157314;0.635661765;0.544835681;0.700158856;0.072006567;0.517;2018
419;0.000156401;0.634258021;0.494366197;0.692480805;0.132637504;0.519;2018
420;0.000157041;0.639171123;0.471408451;0.683478952;0.181423713;0.5235;2018
421;0.00015589;0.640574866;0.439342723;0.667791898;0.206051366;0.5315;2018
422;0.000152098;0.639872995;0.414131455;0.646809637;0.206755013;0.5295;2018
423;0.00014764;0.641276738;0.417230047;0.590879005;0.170869004;0.5355;2018
424;0.000144961;0.640808824;0.435680751;0.521114641;0.097572417;0.5395;2018
425;0.000144279;0.643850267;0.478122066;0.50033095;0.022516712;0.533;2018
426;0.000153049;0.645721925;0.604882629;0.479083929;-0.000234549;0.547;2018
427;0.000161181;0.646423797;0.692112676;0.498874768;-0.000117275;0.54;2018
428;0.000155709;0.653910428;0.528920188;0.511914218;-0.000117275;0.549;2018
429;0.000145892;0.653442513;0.415117371;0.532830289;-0.000117275;0.5505;2018
430;0.000138092;0.653910428;0.393286385;0.551694467;-0.000117275;0.547;2018
431;0.000143703;0.652272727;0.391877934;0.557055864;-0.000117275;0.5515;2018
432;0.000141762;0.652974599;0.427981221;0.51330421;-0.000117275;0.55;2018
433;0.000132143;0.649699198;0.422957746;0.477495367;-0.000117275;0.5515;2018
434;0.000130053;0.646891711;0.393802817;0.438840349;-0.000234549;0.547;2018
435;0.000125706;0.645955882;0.381361502;0.424146148;-0.000234549;0.5525;2018
436;0.000121392;0.64618984;0.38028169;0.396015356;-0.000234549;0.5485;2018
437;0.00012232;0.644552139;0.373568075;0.369406937;-0.000234549;0.543;2018
438;0.000130862;0.64782754;0.378450704;0.349549907;-0.000234549;0.541;2018
439;0.000146702;0.653910428;0.573615023;0.321617686;-0.000234549;0.5395;2018
440;0.000157997;0.656717914;0.6857277;0.321021975;-0.000234549;0.5385;2018
441;0.00015821;0.652506684;0.681502347;0.304937781;0.013721121;0.535;2018
442;0.000157941;0.645721925;0.657183099;0.266547524;0.096399672;0.536;2018
443;0.000156365;0.645020053;0.662159624;0.243844321;0.204878621;0.5375;2018
444;0.000155346;0.637065508;0.591643192;0.266084194;0.268558696;0.537;2018
445;0.000153621;0.646657754;0.531784038;0.298583532;0.28908174;0.5445;2018
446;0.000148965;0.644786096;0.476431925;0.326118613;0.267034127;0.5445;2018
447;0.000144919;0.647359626;0.452957746;0.335186656;0.214377859;0.5415;2018
448;0.00014209;0.646657754;0.474366197;0.301760657;0.12994019;0.5425;2018
449;0.000142498;0.65040107;0.533521127;0.287132645;0.032250498;0.554;2018
450;0.000152328;0.65040107;0.645164319;0.297921631;-0.000234549;0.553;2018
451;0.000159743;0.654378342;0.682065728;0.32453005;-0.000117275;0.5585;2018
452;0.000155636;0.656951872;0.554788732;0.34451946;-0.000117275;0.5595;2018
453;0.000146706;0.659993316;0.467699531;0.368281705;-0.000234549;0.5615;2018
454;0.000141081;0.653676471;0.399906103;0.396478687;-0.000234549;0.559;2018
455;0.000147491;0.652974599;0.490751174;0.391448239;-0.000234549;0.5605;2018
456;0.000145602;0.653910428;0.439014085;0.37847498;-0.000234549;0.56;2018
457;0.000135119;0.648529412;0.415117371;0.373974053;-0.000234549;0.565;2018
458;0.000131632;0.638001337;0.402676056;0.367024093;-0.000234549;0.5615;2018
459;0.000126069;0.637299465;0.388826291;0.360471273;-0.000234549;0.5545;2018
460;0.000121275;0.636831551;0.372112676;0.373312153;-0.000234549;0.552;2018
461;0.000120042;0.637299465;0.365633803;0.386881123;-0.000234549;0.553;2018
462;0.000122511;0.641042781;0.361455399;0.40561292;-0.000234549;0.5485;2018
463;0.000127779;0.638001337;0.386619718;0.423616627;-0.000234549;0.552;2018
464;0.000133268;0.641276738;0.406244131;0.448835054;-0.000234549;0.5475;2018
465;0.000137912;0.651570856;0.426619718;0.4799444;0.014893867;0.553;2018
466;0.000142589;0.650635027;0.442441315;0.514561822;0.058871819;0.5495;2018
467;0.000144179;0.648061497;0.489765258;0.525814138;0.071889293;0.549;2018
468;0.000146744;0.642914439;0.54657277;0.52045274;0.09944881;0.5525;2018
469;0.000149892;0.640574866;0.639530516;0.523762245;0.08162308;0.5595;2018
470;0.000142845;0.643148396;0.537605634;0.526012708;0.068019233;0.5585;2018
471;0.000137935;0.644786096;0.520140845;0.524755097;0.052069896;0.557;2018
472;0.000134564;0.645955882;0.503051643;0.530579825;0.032250498;0.5585;2018
473;0.00013306;0.641042781;0.493943662;0.534154091;0.005981002;0.559;2018
474;0.000140237;0.640808824;0.596431925;0.5267408;-0.000117275;0.558;2018
475;0.000144929;0.643850267;0.587934272;0.508273762;-0.000117275;0.56;2018
476;0.000140435;0.639171123;0.481361502;0.475906804;-0.000117275;0.5605;2018
477;0.000133051;0.63519385;0.406760563;0.48636484;-0.000117275;0.559;2018
478;0.000128477;0.631684492;0.407840376;0.473325391;-0.000117275;0.5575;2018
479;0.000135028;0.630046791;0.435539906;0.441355573;-0.000117275;0.5595;2018
480;0.000134622;0.632854278;0.430985915;0.415276675;-0.000234549;0.5565;2018
481;0.00012522;0.621624332;0.411737089;0.374305004;-0.000117275;0.5555;2018
482;0.000122103;0.617647059;0.408779343;0.350741329;-0.000234549;0.554;2018
483;0.000115969;0.604311497;0.397981221;0.333531904;-0.000234549;0.549;2018
484;0.000110833;0.601971925;0.388920188;0.286470744;-0.000234549;0.5495;2018
485;0.000108274;0.601737968;0.390985915;0.24344718;-0.000234549;0.5485;2018
486;0.000109424;0.601737968;0.381690141;0.203666931;-0.000234549;0.5445;2018
487;0.000111695;0.602673797;0.39741784;0.180897538;-0.000234549;0.5465;2018
488;0.000115064;0.612733957;0.405352113;0.171630924;-0.000234549;0.548;2018
489;0.00011901;0.613201872;0.434929577;0.164548584;0.014190219;0.5455;2018
490;0.000125296;0.621390374;0.43258216;0.168453799;0.070364724;0.5465;2018
491;0.00013008;0.624665775;0.498450704;0.179706116;0.134865721;0.5505;2018
492;0.000134198;0.621858289;0.564178404;0.199033625;0.159727923;0.553;2018
493;0.000137131;0.623028075;0.502159624;0.226436325;0.172862672;0.5555;2018
494;0.000129386;0.63355615;0.435023474;0.268665608;0.16301161;0.561;2018
495;0.000124665;0.63519385;0.432394366;0.307916336;0.128063797;0.5565;2018
496;0.000122053;0.631684492;0.437230047;0.345115171;0.074000235;0.5565;2018
497;0.000122139;0.632386364;0.445258216;0.39217633;0.015714788;0.5625;2018
498;0.000130707;0.638703209;0.461455399;0.431493249;-0.000117275;0.56;2018
499;0.000139438;0.640340909;0.594225352;0.478686788;-0.000117275;0.564;2018
500;0.000137865;0.641276738;0.53971831;0.502449034;-0.000117275;0.5595;2018
501;0.000131895;0.641276738;0.47685446;0.508075192;-0.000117275;0.5595;2018
502;0.000126101;0.644318182;0.444788732;0.526277469;-0.000117275;0.558;2018
503;0.000131687;0.643148396;0.484882629;0.572478157;-0.000117275;0.5595;2018
504;0.000130318;0.642446524;0.476619718;0.602793222;-0.000117275;0.555;2018
505;0.000121287;0.628643048;0.44685446;0.612589357;-0.000117275;0.554;2018
506;0.000118904;0.627005348;0.43314554;0.622385491;-0.000117275;0.556;2018
507;0.000113956;0.623262032;0.418309859;0.623974053;-0.000117275;0.5565;2018
508;0.000109601;0.622092246;0.419295775;0.62145883;-0.000117275;0.547;2018
509;0.000109969;0.623495989;0.413755869;0.598755626;-0.000117275;0.542;2018
510;0.000118799;0.625835561;0.437605634;0.593195658;-0.000117275;0.536;2018
511;0.000134448;0.635895722;0.534882629;0.545604977;-0.000117275;0.5315;2018
512;0.00014465;0.634258021;0.617746479;0.517275616;-0.000117275;0.5325;2018
513;0.000145341;0.626537433;0.60342723;0.464985438;0.009851061;0.524;2018
514;0.000145869;0.621156417;0.602065728;0.435199894;0.06250733;0.518;2018
515;0.000146157;0.609458556;0.614647887;0.428117554;0.113990853;0.5155;2018
516;0.000147871;0.60407754;0.666713615;0.433148001;0.1400258;0.52;2018
517;0.000147207;0.616243316;0.591549296;0.471008737;0.149525038;0.519;2018
518;0.00014392;0.617179144;0.585258216;0.447047922;0.128063797;0.5155;2018
519;0.000139344;0.620220588;0.538450704;0.407333863;0.115749971;0.5115;2018
520;0.000137026;0.614137701;0.49600939;0.403362457;0.06250733;0.5135;2018
521;0.00013654;0.62256016;0.504319249;0.359015091;0.025448575;0.518;2018
522;0.000144404;0.625367647;0.555586854;0.330222399;-0.000117275;0.5265;2018
523;0.000153827;0.633322193;0.659765258;0.300900185;-0.000117275;0.5295;2018
524;0.000148202;0.633790107;0.573615023;0.273365105;-0.000117275;0.533;2018
525;0.000137884;0.635661765;0.431173709;0.238747683;-0.000117275;0.5345;2018
526;0.000130444;0.63519385;0.409248826;0.230606301;-0.000117275;0.534;2018
527;0.000136128;0.634491979;0.463521127;0.207175007;-0.000117275;0.534;2018
528;0.00013412;0.63519385;0.463286385;0.198636484;-0.000117275;0.5365;2018
529;0.000124656;0.63355615;0.403474178;0.199960286;-0.000117275;0.529;2018
530;0.000122044;0.633790107;0.402300469;0.190627482;-0.000117275;0.534;2018
531;0.000117477;0.627239305;0.407793427;0.185994175;-0.000117275;0.532;2018
532;0.000113157;0.626537433;0.408309859;0.185001324;-0.000117275;0.5355;2018
533;0.000114461;0.628409091;0.428544601;0.188509399;-0.000117275;0.53;2018
534;0.000122385;0.628877005;0.4557277;0.2025417;-0.000117275;0.5285;2018
535;0.000138219;0.630514706;0.610798122;0.212933545;-0.000117275;0.522;2018
536;0.000149247;0.631450535;0.68685446;0.251456182;-0.000117275;0.5245;2018
537;0.000148761;0.621624332;0.659765258;0.29037596;0.020523044;0.506;2018
538;0.000148067;0.614839572;0.604084507;0.318837702;0.099096986;0.4985;2018
539;0.000146929;0.6125;0.558826291;0.332075721;0.178140026;0.4885;2018
540;0.000147928;0.6125;0.552629108;0.348755626;0.228802627;0.5005;2018
541;0.000146933;0.613903743;0.548497653;0.374238814;0.254837575;0.5165;2018
542;0.000143188;0.615775401;0.482159624;0.395088695;0.235018178;0.528;2018
543;0.000139125;0.616243316;0.455446009;0.403163887;0.187639264;0.527;2018
544;0.000136713;0.619050802;0.456995305;0.396081546;0.117039991;0.535;2018
545;0.000136065;0.62513369;0.451126761;0.4050834;0.032015949;0.5385;2018
546;0.000144208;0.631918449;0.512065728;0.429639926;-0.000117275;0.537;2018
547;0.000152877;0.632152406;0.545586854;0.450820757;-0.000117275;0.5425;2018
548;0.00014703;0.630280749;0.445070423;0.465051628;-0.000117275;0.5405;2018
549;0.000136902;0.630514706;0.430892019;0.460550702;-0.000117275;0.547;2018
550;0.000129897;0.628643048;0.414741784;0.443341276;-0.000117275;0.5485;2018
551;0.000134946;0.616945187;0.448920188;0.440362722;-0.000117275;0.547;2018
552;0.000132357;0.615307487;0.442676056;0.437516548;-0.000117275;0.546;2018
553;0.000122446;0.608522727;0.390751174;0.434670373;-0.000234549;0.5435;2018
554;0.000119485;0.607352941;0.390422535;0.423285676;-0.000117275;0.5435;2018
555;0.000114732;0.606417112;0.395446009;0.409981467;-0.000117275;0.5455;2018
556;0.000111214;0.607352941;0.381455399;0.427588033;-0.000117275;0.548;2018
557;0.000111149;0.608054813;0.396525822;0.447842203;-0.000234549;0.56;2018
558;0.000119399;0.608756684;0.392723005;0.475377284;-0.000234549;0.5375;2018
559;0.000134551;0.615307487;0.423661972;0.502581414;-0.000234549;0.537;2018
560;0.000145068;0.619986631;0.521737089;0.535676463;-0.000117275;0.532;2018
561;0.000146218;0.610862299;0.529342723;0.542957374;0.028028615;0.527;2018
562;0.000145802;0.597058824;0.522441315;0.52707175;0.129236543;0.519;2018
563;0.000144784;0.601971925;0.45629108;0.537000265;0.251553888;0.517;2018
564;0.000145091;0.60665107;0.435774648;0.553547789;0.338219772;0.5335;2018
565;0.000143722;0.606183155;0.43084507;0.572610537;0.36190923;0.534;2018
566;0.000139735;0.601971925;0.419906103;0.569962934;0.341268911;0.535;2018
567;0.000135335;0.598930481;0.395399061;0.595644692;0.273249677;0.5395;2018
568;0.000133112;0.594953209;0.405023474;0.598424676;0.162307963;0.5385;2018
569;0.000132974;0.615775401;0.412300469;0.59465184;0.05089715;0.546;2018
570;0.000141493;0.622326203;0.459953052;0.597100874;0.000117275;0.5405;2018
571;0.000151712;0.625367647;0.558920188;0.611199365;-0.000117275;0.5465;2018
572;0.000146189;0.627941176;0.491690141;0.603190363;-0.000117275;0.5415;2018
573;0.000136397;0.612967914;0.428122066;0.568308181;-0.000117275;0.5435;2018
574;0.000129125;0.613435829;0.458215962;0.542295473;-0.000117275;0.541;2018
575;0.000133849;0.613435829;0.513521127;0.485173418;-0.000117275;0.534;2018
576;0.00013249;0.613669786;0.449859155;0.463198306;-0.000117275;0.542;2018
577;0.000123026;0.613435829;0.389107981;0.471803018;-0.000117275;0.544;2018
578;0.000120606;0.612266043;0.383474178;0.461940694;-0.000117275;0.547;2018
579;0.000115544;0.611330214;0.37370892;0.435597035;-0.000117275;0.548;2018
580;0.000111601;0.611096257;0.366619718;0.389661107;-0.000117275;0.559;2018
581;0.000112017;0.612266043;0.3842723;0.352197511;-0.000117275;0.552;2018
582;0.000120137;0.613435829;0.389342723;0.334657135;-0.000117275;0.55;2018
583;0.000136;0.615541444;0.469530516;0.321352926;-0.000117275;0.5515;2018
584;0.000146814;0.626537433;0.569812207;0.291832142;-0.000117275;0.554;2018
585;0.000146732;0.624665775;0.511643192;0.263171829;0.01008561;0.545;2018
586;0.000146883;0.620688503;0.541643192;0.238681493;0.047730738;0.5435;2018
587;0.000147243;0.63940508;0.550422535;0.21604448;0.083616747;0.539;2018
588;0.000149245;0.644318182;0.59741784;0.19618745;0.102263399;0.545;2018
589;0.000148433;0.623963904;0.604225352;0.193606037;0.100152457;0.5475;2018
590;0.000145684;0.623262032;0.534929577;0.196386021;0.091122317;0.5435;2018
591;0.000141983;0.622092246;0.517840376;0.167394758;0.064266448;0.5405;2018
592;0.000139737;0.623963904;0.515258216;0.152634366;0.03436144;0.55;2018
593;0.000139575;0.636363636;0.538873239;0.137675404;0.011610179;0.549;2018
594;0.000146816;0.634725936;0.609765258;0.146280116;-0.000117275;0.5525;2018
595;0.000155173;0.636129679;0.653286385;0.143698703;-0.000117275;0.556;2018
596;0.000149177;0.62934492;0.6;0.14853058;-0.000117275;0.5535;2018
